Production Order ID;Machine ID;Material;Machine Status;Temperature;Timestamp
11067;22;Super-X Monster Truck;OK;36.1;2013-01-02 09:00:00 UTC
11066;23;Super-X Monster Truck;Problematic;41.2;2013-01-02 09:00:00 UTC
11065;24;Super-X Monster Truck;OK;46.5;2013-01-02 09:00:00 UTC
11064;25;Super-X Monster Truck;OK;26.6;2013-01-02 09:00:00 UTC
11063;26;Super-X Monster Truck;OK;42.1;2013-01-02 09:00:00 UTC
11062;27;Super-X Monster Truck;OK;20.8;2013-01-02 09:00:00 UTC
11061;28;Super-X Monster Truck;OK;10.2;2013-01-02 09:00:00 UTC
11060;29;Super-X Monster Truck;OK;46.2;2013-01-02 09:00:00 UTC
11059;30;Super-X Monster Truck;OK;32.2;2013-01-02 09:00:00 UTC
11058;31;Super-X Monster Truck;OK;53.7;2013-01-02 09:00:00 UTC
11057;32;Super-X Monster Truck;OK;22.0;2013-01-02 09:00:00 UTC
11056;33;Super-X Monster Truck;OK;24.7;2013-01-02 09:00:00 UTC
11055;34;Super-X Monster Truck;OK;41.6;2013-01-02 09:00:00 UTC
11054;35;Super-X Monster Truck;OK;27.8;2013-01-02 09:00:00 UTC
11053;36;Super-X Buggy Champ;OK;8.2;2013-01-02 09:00:00 UTC
11052;37;Super-X Buggy Champ;Problematic;111.0;2013-01-02 09:00:00 UTC
11051;38;Super-X Buggy Champ;OK;58.3;2013-01-02 09:00:00 UTC
11050;39;Super-X Buggy Champ;OK;48.0;2013-01-02 09:00:00 UTC
11049;40;Super-X Buggy Champ;OK;13.2;2013-01-02 09:00:00 UTC
11048;41;Super-X Buggy Champ;OK;29.3;2013-01-02 09:00:00 UTC
11047;42;Super-X Buggy Champ;OK;7.8;2013-01-02 09:00:00 UTC
11046;43;Super-X Buggy Champ;OK;44.2;2013-01-02 09:00:00 UTC
11045;44;Super-X Buggy Champ;OK;57.0;2013-01-02 09:00:00 UTC
11044;45;Super-X Buggy Champ;OK;25.0;2013-01-02 09:00:00 UTC
11043;46;Super-X Buggy Champ;OK;11.1;2013-01-02 09:00:00 UTC
11042;47;Super-X Buggy Champ;OK;47.9;2013-01-02 09:00:00 UTC
11041;48;Super-X Buggy Champ;OK;13.8;2013-01-02 09:00:00 UTC
11040;49;Super-X Buggy Champ;OK;40.5;2013-01-02 09:00:00 UTC
11039;50;Super-X Buggy Champ;OK;13.0;2013-01-02 09:00:00 UTC
11120;19;Super-X Offroad Car;OK;27.5;2013-01-03 09:00:00 UTC
11119;20;Super-X Offroad Car;OK;28.4;2013-01-03 09:00:00 UTC
11118;21;Super-X Offroad Car;OK;7.7;2013-01-03 09:00:00 UTC
11117;22;Super-X Offroad Car;Problematic;55.2;2013-01-03 09:00:00 UTC
11116;23;Super-X Offroad Car;OK;58.7;2013-01-03 09:00:00 UTC
11115;24;Super-X Offroad Car;OK;38.7;2013-01-03 09:00:00 UTC
11114;25;Super-X Offroad Car;OK;47.7;2013-01-03 09:00:00 UTC
11113;26;Super-X Offroad Car;OK;49.0;2013-01-03 09:00:00 UTC
11112;27;Super-X BIPM Expert Racer;OK;30.4;2013-01-03 09:00:00 UTC
11111;28;Super-X BIPM Expert Racer;OK;44.9;2013-01-03 09:00:00 UTC
11110;29;Super-X BIPM Expert Racer;OK;35.6;2013-01-03 09:00:00 UTC
11109;30;Super-X BIPM Expert Racer;OK;38.5;2013-01-03 09:00:00 UTC
11108;31;Super-X BIPM Expert Racer;OK;63.9;2013-01-03 09:00:00 UTC
11107;32;Super-X BIPM Expert Racer;OK;35.1;2013-01-03 09:00:00 UTC
11106;33;Super-X BIPM Expert Racer;OK;41.6;2013-01-03 09:00:00 UTC
11105;34;Super-X BIPM Expert Racer;Problematic;99.0;2013-01-03 09:00:00 UTC
11104;35;Super-X BIPM Expert Racer;OK;8.1;2013-01-03 09:00:00 UTC
11103;36;Super-X BIPM Expert Racer;OK;11.6;2013-01-03 09:00:00 UTC
11102;37;Super-X BIPM Expert Racer;OK;8.2;2013-01-03 09:00:00 UTC
11101;38;Super-X BIPM Expert Racer;OK;51.4;2013-01-03 09:00:00 UTC
11100;39;Super-X BIPM Expert Racer;OK;24.0;2013-01-03 09:00:00 UTC
11099;40;Super-X BIPM Expert Racer;Problematic;109.0;2013-01-03 09:00:00 UTC
11098;41;Super-X BIPM Expert Racer;OK;60.5;2013-01-03 09:00:00 UTC
11097;42;Super-X BIPM Expert Racer;Problematic;66.6;2013-01-03 09:00:00 UTC
11096;43;Super-X BIPM Expert Racer;OK;9.2;2013-01-03 09:00:00 UTC
11095;44;Super-X Booster Beast;OK;12.5;2013-01-03 09:00:00 UTC
11094;45;Super-X Booster Beast;OK;30.1;2013-01-03 09:00:00 UTC
11093;46;Super-X Booster Beast;OK;27.2;2013-01-03 09:00:00 UTC
11092;47;Super-X Booster Beast;Problematic;78.6;2013-01-03 09:00:00 UTC
11091;48;Super-X Booster Beast;OK;42.2;2013-01-03 09:00:00 UTC
11090;49;Super-X Booster Beast;OK;26.1;2013-01-03 09:00:00 UTC
11089;50;Super-X Booster Beast;OK;27.5;2013-01-03 09:00:00 UTC
11214;7;Drive Unit 12V;OK;29.0;2013-01-24 14:38:28 UTC
11213;8;Drive Unit 12V;OK;9.5;2013-01-24 14:38:28 UTC
11212;9;Drive Unit 12V;OK;52.8;2013-01-24 14:38:28 UTC
11211;10;Drive Unit 12V;OK;55.6;2013-01-24 14:38:28 UTC
11210;11;Drive Unit 12V;OK;45.7;2013-01-24 14:38:28 UTC
11209;12;Drive Unit 12V;Problematic;79.6;2013-01-24 14:38:28 UTC
11208;13;Drive Unit 12V;OK;53.6;2013-01-24 14:38:28 UTC
11207;14;Drive Unit 12V;OK;48.7;2013-01-24 14:38:28 UTC
11206;15;Drive Unit 12V;OK;18.4;2013-01-24 14:38:28 UTC
11205;16;Drive Unit 12V;OK;20.2;2013-01-24 14:38:28 UTC
11204;17;Drive Unit 12V;OK;35.1;2013-01-24 14:38:28 UTC
11203;18;Drive Unit 12V;OK;18.4;2013-01-24 14:38:28 UTC
11202;19;Drive Unit 12V;OK;36.2;2013-01-24 14:38:28 UTC
11201;20;Drive Unit 12V;OK;36.0;2013-01-24 14:38:28 UTC
11200;21;Drive Unit 12V;Problematic;28.4;2013-01-24 14:38:28 UTC
11199;22;Drive Unit 12V;OK;49.2;2013-01-24 14:38:28 UTC
11198;23;Drive Unit 12V;OK;43.3;2013-01-24 14:38:28 UTC
11197;24;Drive Unit 12V;OK;29.2;2013-01-24 14:38:28 UTC
11196;25;Drive Unit 12V;OK;40.3;2013-01-24 14:38:28 UTC
11195;26;Drive Unit 12V;OK;37.7;2013-01-24 14:38:28 UTC
11194;27;Drive Unit 12V;OK;8.6;2013-01-24 14:38:28 UTC
11193;28;Drive Unit 12V;OK;49.3;2013-01-24 14:38:28 UTC
11192;29;Drive Unit 12V;OK;12.6;2013-01-24 14:38:28 UTC
11191;30;Drive Unit 12V;OK;51.2;2013-01-24 14:38:28 UTC
11190;31;Drive Unit 12V;OK;64.0;2013-01-24 14:38:28 UTC
11189;32;Drive Unit 12V;OK;7.9;2013-01-24 14:38:28 UTC
11188;33;Drive Unit 12V;OK;35.3;2013-01-24 14:38:28 UTC
11187;34;Drive Unit 12V;OK;36.9;2013-01-24 14:38:28 UTC
11186;35;Drive Unit 12V;Problematic;113.4;2013-01-24 14:38:28 UTC
11185;36;Drive Unit 12V;OK;7.1;2013-01-24 14:38:28 UTC
11184;37;Drive Unit 12V;Problematic;50.8;2013-01-24 14:38:28 UTC
11183;38;Drive Unit 12V;OK;45.5;2013-01-24 14:38:28 UTC
11182;39;Drive Unit 12V;OK;38.5;2013-01-24 14:38:28 UTC
11181;40;Drive Unit 12V;OK;42.9;2013-01-24 14:38:28 UTC
11180;41;Drive Unit 12V;OK;28.7;2013-01-24 14:38:28 UTC
11179;42;Drive Unit 12V;OK;49.7;2013-01-24 14:38:28 UTC
11178;43;Drive Unit 12V;OK;37.9;2013-01-24 14:38:28 UTC
11177;44;Drive Unit 12V;OK;24.0;2013-01-24 14:38:28 UTC
11176;45;Drive Unit 12V;OK;49.4;2013-01-24 14:38:28 UTC
11175;46;Drive Unit 12V;OK;32.0;2013-01-24 14:38:28 UTC
11174;47;Drive Unit 12V;OK;54.9;2013-01-24 14:38:28 UTC
11173;48;Drive Unit 12V;Problematic;88.8;2013-01-24 14:38:28 UTC
11172;49;Drive Unit 12V;OK;6.8;2013-01-24 14:38:28 UTC
11171;50;Drive Unit 12V;OK;59.9;2013-01-24 14:38:28 UTC
11170;101;Underbody;OK;45.5;2013-01-24 14:38:28 UTC
11169;102;Underbody;OK;32.3;2013-01-24 14:38:28 UTC
11168;103;Underbody;OK;6.0;2013-01-24 14:38:28 UTC
11167;104;Underbody;OK;43.2;2013-01-24 14:38:28 UTC
11166;105;Underbody;OK;62.1;2013-01-24 14:38:28 UTC
11165;106;Side Panel;OK;20.6;2013-01-24 14:38:28 UTC
11164;107;Side Panel;OK;60.1;2013-01-24 14:38:28 UTC
11163;108;Side Panel;OK;28.4;2013-01-24 14:38:28 UTC
11162;109;Side Panel;OK;56.3;2013-01-24 14:38:28 UTC
11161;110;Side Panel;Problematic;121.6;2013-01-24 14:38:28 UTC
11160;111;Side Panel;OK;59.2;2013-01-24 14:38:28 UTC
11159;112;Side Panel;OK;29.6;2013-01-24 14:38:28 UTC
11158;113;Side Panel;OK;34.8;2013-01-24 14:38:28 UTC
11157;114;Side Panel;OK;36.6;2013-01-24 14:38:28 UTC
11156;115;Side Panel;OK;15.4;2013-01-24 14:38:28 UTC
11155;116;Side Panel;Problematic;96.6;2013-01-24 14:38:28 UTC
11154;117;Side Panel;OK;31.2;2013-01-24 14:38:28 UTC
11153;118;Side Panel;OK;39.3;2013-01-24 14:38:28 UTC
11152;119;Side Panel;OK;40.9;2013-01-24 14:38:28 UTC
11151;120;Side Panel;OK;25.9;2013-01-24 14:38:28 UTC
11150;121;Side Panel;OK;54.3;2013-01-24 14:38:28 UTC
11149;122;Side Panel;OK;35.1;2013-01-24 14:38:28 UTC
11148;123;Side Panel;OK;8.3;2013-01-24 14:38:28 UTC
11147;124;Side Panel;OK;28.1;2013-01-24 14:38:28 UTC
11146;125;Side Panel;OK;32.3;2013-01-24 14:38:28 UTC
11145;126;Side Panel;OK;44.2;2013-01-24 14:38:28 UTC
11144;127;Side Panel;OK;55.6;2013-01-24 14:38:28 UTC
11143;128;Side Panel;OK;35.2;2013-01-24 14:38:28 UTC
11142;129;Side Panel;OK;7.2;2013-01-24 14:38:28 UTC
11141;130;Side Panel;OK;35.5;2013-01-24 14:38:28 UTC
11140;131;Side Panel;OK;33.8;2013-01-24 14:38:28 UTC
11139;132;Side Panel;OK;8.0;2013-01-24 14:38:28 UTC
11138;133;Side Panel;OK;43.7;2013-01-24 14:38:28 UTC
11137;134;Side Panel;OK;58.8;2013-01-24 14:38:28 UTC
11136;135;Side Panel;OK;44.5;2013-01-24 14:38:28 UTC
11135;136;Roof;OK;51.5;2013-01-24 14:38:28 UTC
11134;137;Roof;OK;35.5;2013-01-24 14:38:28 UTC
11133;138;Roof;OK;46.7;2013-01-24 14:38:28 UTC
11132;139;Roof;OK;32.7;2013-01-24 14:38:28 UTC
11131;140;Roof;OK;44.0;2013-01-24 14:38:28 UTC
11130;141;Roof;OK;10.1;2013-01-24 14:38:28 UTC
11129;142;Roof;OK;21.7;2013-01-24 14:38:28 UTC
11128;143;Roof;OK;55.8;2013-01-24 14:38:28 UTC
11127;144;Roof;Problematic;41.2;2013-01-24 14:38:28 UTC
11126;145;Roof;OK;26.4;2013-01-24 14:38:28 UTC
11125;146;Roof;OK;23.3;2013-01-24 14:38:28 UTC
11124;147;Roof;OK;24.5;2013-01-24 14:38:28 UTC
11123;148;Roof;OK;13.3;2013-01-24 14:38:28 UTC
11122;149;Roof;OK;25.0;2013-01-24 14:38:28 UTC
11121;150;Roof;OK;38.4;2013-01-24 14:38:28 UTC
11274;1;R/C Drive Unit 12V;OK;46.7;2013-01-25 09:00:00 UTC
11273;2;R/C Drive Unit 12V;OK;62.1;2013-01-25 09:00:00 UTC
11272;3;R/C Drive Unit 12V;OK;11.2;2013-01-25 09:00:00 UTC
11271;4;R/C Drive Unit 12V;Problematic;94.8;2013-01-25 09:00:00 UTC
11270;5;R/C Drive Unit 12V;OK;64.5;2013-01-25 09:00:00 UTC
11269;6;R/C Drive Unit 12V;OK;47.4;2013-01-25 09:00:00 UTC
11268;7;R/C Drive Unit 12V;OK;20.7;2013-01-25 09:00:00 UTC
11267;8;R/C Drive Unit 12V;OK;61.4;2013-01-25 09:00:00 UTC
11266;9;R/C Drive Unit 12V;OK;13.7;2013-01-25 09:00:00 UTC
11265;10;R/C Drive Unit 12V;OK;31.8;2013-01-25 09:00:00 UTC
11264;11;R/C Drive Unit 12V;OK;31.8;2013-01-25 09:00:00 UTC
11263;12;R/C Drive Unit 12V;OK;11.9;2013-01-25 09:00:00 UTC
11262;13;R/C Drive Unit 12V;Problematic;43.8;2013-01-25 09:00:00 UTC
11261;14;R/C Drive Unit 12V;OK;23.5;2013-01-25 09:00:00 UTC
11260;15;R/C Drive Unit 12V;OK;47.9;2013-01-25 09:00:00 UTC
11259;16;R/C Drive Unit 12V;OK;30.4;2013-01-25 09:00:00 UTC
11258;17;R/C Drive Unit 12V;OK;53.8;2013-01-25 09:00:00 UTC
11257;18;R/C Drive Unit 12V;OK;55.8;2013-01-25 09:00:00 UTC
11256;19;R/C Drive Unit 12V;OK;29.5;2013-01-25 09:00:00 UTC
11255;20;R/C Drive Unit 12V;OK;23.0;2013-01-25 09:00:00 UTC
11254;21;R/C Drive Unit 12V;Problematic;72.8;2013-01-25 09:00:00 UTC
11253;22;R/C Drive Unit 12V;OK;18.6;2013-01-25 09:00:00 UTC
11252;23;R/C Drive Unit 12V;OK;54.2;2013-01-25 09:00:00 UTC
11251;24;R/C Drive Unit 12V;OK;56.5;2013-01-25 09:00:00 UTC
11250;25;R/C Drive Unit 12V;OK;22.5;2013-01-25 09:00:00 UTC
11249;26;R/C Drive Unit 12V;OK;43.1;2013-01-25 09:00:00 UTC
11248;27;R/C Drive Unit 12V;OK;5.3;2013-01-25 09:00:00 UTC
11247;28;R/C Drive Unit 12V;OK;11.7;2013-01-25 09:00:00 UTC
11246;29;R/C Drive Unit 12V;OK;28.2;2013-01-25 09:00:00 UTC
11245;30;R/C Drive Unit 12V;OK;62.7;2013-01-25 09:00:00 UTC
11244;31;R/C Drive Unit 12V;OK;33.4;2013-01-25 09:00:00 UTC
11243;32;R/C Drive Unit 12V;OK;47.5;2013-01-25 09:00:00 UTC
11242;33;R/C Drive Unit 12V;OK;19.2;2013-01-25 09:00:00 UTC
11241;34;R/C Drive Unit 12V;OK;65.0;2013-01-25 09:00:00 UTC
11240;35;R/C Drive Unit 12V;OK;51.3;2013-01-25 09:00:00 UTC
11239;36;Autobody;OK;6.8;2013-01-25 09:00:00 UTC
11238;37;Autobody;OK;7.2;2013-01-25 09:00:00 UTC
11237;38;Autobody;OK;17.0;2013-01-25 09:00:00 UTC
11236;39;Autobody;OK;32.1;2013-01-25 09:00:00 UTC
11235;40;Autobody;OK;25.1;2013-01-25 09:00:00 UTC
11234;41;Autobody;OK;25.6;2013-01-25 09:00:00 UTC
11233;42;Autobody;OK;17.8;2013-01-25 09:00:00 UTC
11232;43;Autobody;OK;10.9;2013-01-25 09:00:00 UTC
11231;44;Autobody;OK;48.1;2013-01-25 09:00:00 UTC
11230;45;Autobody;OK;40.2;2013-01-25 09:00:00 UTC
11229;46;Autobody;Problematic;100.4;2013-01-25 09:00:00 UTC
11228;47;Autobody;OK;43.9;2013-01-25 09:00:00 UTC
11227;48;Autobody;OK;57.0;2013-01-25 09:00:00 UTC
11226;49;Autobody;OK;51.8;2013-01-25 09:00:00 UTC
11225;50;Autobody;OK;41.7;2013-01-25 09:00:00 UTC
11224;141;Underbody;Problematic;120.2;2013-01-25 09:00:00 UTC
11223;142;Underbody;OK;55.5;2013-01-25 09:00:00 UTC
11222;143;Underbody;OK;64.3;2013-01-25 09:00:00 UTC
11221;144;Underbody;OK;48.3;2013-01-25 09:00:00 UTC
11220;145;Underbody;OK;45.8;2013-01-25 09:00:00 UTC
11219;146;Underbody;OK;23.5;2013-01-25 09:00:00 UTC
11218;147;Underbody;OK;55.6;2013-01-25 09:00:00 UTC
11217;148;Underbody;OK;55.0;2013-01-25 09:00:00 UTC
11216;149;Underbody;OK;12.9;2013-01-25 09:00:00 UTC
11215;150;Underbody;OK;24.1;2013-01-25 09:00:00 UTC
11322;3;Monster Truck Autobody;OK;46.3;2013-01-28 09:00:00 UTC
11321;4;Monster Truck Autobody;OK;55.3;2013-01-28 09:00:00 UTC
11320;5;Buggy Champ Autobody;OK;33.5;2013-01-28 09:00:00 UTC
11319;6;Buggy Champ Autobody;OK;48.3;2013-01-28 09:00:00 UTC
11318;7;Buggy Champ Autobody;OK;62.9;2013-01-28 09:00:00 UTC
11317;8;Buggy Champ Autobody;OK;7.3;2013-01-28 09:00:00 UTC
11316;9;Buggy Champ Autobody;OK;40.6;2013-01-28 09:00:00 UTC
11315;10;Buggy Champ Autobody;OK;47.8;2013-01-28 09:00:00 UTC
11314;11;Buggy Champ Autobody;Problematic;42.8;2013-01-28 09:00:00 UTC
11313;12;Buggy Champ Autobody;OK;40.0;2013-01-28 09:00:00 UTC
11312;13;R/C Drive Unit 12V;OK;24.7;2013-01-28 09:00:00 UTC
11311;14;R/C Drive Unit 12V;OK;21.5;2013-01-28 09:00:00 UTC
11310;15;R/C Drive Unit 12V;Problematic;106.2;2013-01-28 09:00:00 UTC
11309;16;R/C Drive Unit 12V;OK;64.9;2013-01-28 09:00:00 UTC
11308;17;R/C Drive Unit 12V;OK;5.6;2013-01-28 09:00:00 UTC
11307;18;R/C Drive Unit 12V;OK;16.8;2013-01-28 09:00:00 UTC
11306;19;R/C Drive Unit 12V;OK;30.7;2013-01-28 09:00:00 UTC
11305;20;R/C Drive Unit 12V;OK;47.4;2013-01-28 09:00:00 UTC
11304;21;R/C Drive Unit 12V;Problematic;85.0;2013-01-28 09:00:00 UTC
11303;22;Autobody;OK;36.8;2013-01-28 09:00:00 UTC
11302;23;Autobody;OK;12.5;2013-01-28 09:00:00 UTC
11301;24;Autobody;OK;29.9;2013-01-28 09:00:00 UTC
11300;25;Autobody;OK;21.7;2013-01-28 09:00:00 UTC
11299;26;Autobody;OK;48.4;2013-01-28 09:00:00 UTC
11298;27;Autobody;OK;17.3;2013-01-28 09:00:00 UTC
11297;28;Autobody;OK;42.4;2013-01-28 09:00:00 UTC
11296;29;Autobody;OK;36.5;2013-01-28 09:00:00 UTC
11295;30;Autobody;OK;44.3;2013-01-28 09:00:00 UTC
11294;31;Autobody;OK;42.2;2013-01-28 09:00:00 UTC
11293;32;Autobody;OK;21.2;2013-01-28 09:00:00 UTC
11292;33;Autobody;OK;9.9;2013-01-28 09:00:00 UTC
11291;34;Autobody;OK;6.9;2013-01-28 09:00:00 UTC
11290;35;Autobody;OK;22.2;2013-01-28 09:00:00 UTC
11289;36;Autobody;OK;51.4;2013-01-28 09:00:00 UTC
11288;37;Autobody;OK;55.8;2013-01-28 09:00:00 UTC
11287;38;Autobody;OK;33.9;2013-01-28 09:00:00 UTC
11286;39;Autobody;OK;47.9;2013-01-28 09:00:00 UTC
11285;40;Autobody;OK;19.5;2013-01-28 09:00:00 UTC
11284;41;Autobody;OK;25.6;2013-01-28 09:00:00 UTC
11283;42;Autobody;OK;50.4;2013-01-28 09:00:00 UTC
11282;43;Autobody;OK;52.5;2013-01-28 09:00:00 UTC
11281;44;Autobody;OK;32.8;2013-01-28 09:00:00 UTC
11280;45;Autobody;Problematic;38.0;2013-01-28 09:00:00 UTC
11279;46;Autobody;OK;51.6;2013-01-28 09:00:00 UTC
11278;47;Autobody;OK;27.5;2013-01-28 09:00:00 UTC
11277;48;Autobody;OK;43.1;2013-01-28 09:00:00 UTC
11276;49;Autobody;OK;25.3;2013-01-28 09:00:00 UTC
11275;50;Autobody;OK;33.7;2013-01-28 09:00:00 UTC
11361;12;Super-X Monster Truck;OK;61.0;2013-01-29 09:00:00 UTC
11360;13;Super-X Monster Truck;OK;36.0;2013-01-29 09:00:00 UTC
11359;14;Super-X Monster Truck;OK;46.6;2013-01-29 09:00:00 UTC
11358;15;Super-X Monster Truck;OK;7.9;2013-01-29 09:00:00 UTC
11357;16;Super-X Buggy Champ;OK;23.4;2013-01-29 09:00:00 UTC
11356;17;Super-X Buggy Champ;OK;32.4;2013-01-29 09:00:00 UTC
11355;18;Super-X Buggy Champ;OK;65.0;2013-01-29 09:00:00 UTC
11354;19;Super-X Buggy Champ;OK;19.9;2013-01-29 09:00:00 UTC
11353;20;Super-X Buggy Champ;OK;54.2;2013-01-29 09:00:00 UTC
11352;21;Super-X Buggy Champ;OK;36.4;2013-01-29 09:00:00 UTC
11351;22;Super-X Buggy Champ;OK;40.4;2013-01-29 09:00:00 UTC
11350;23;Super-X Buggy Champ;OK;16.9;2013-01-29 09:00:00 UTC
11349;24;Super-X Buggy Champ;OK;41.2;2013-01-29 09:00:00 UTC
11348;25;Super-X Buggy Champ;OK;23.9;2013-01-29 09:00:00 UTC
11347;26;Super-X Buggy Champ;OK;51.8;2013-01-29 09:00:00 UTC
11346;27;Super-X Buggy Champ;OK;37.5;2013-01-29 09:00:00 UTC
11345;28;Super-X Buggy Champ;OK;28.9;2013-01-29 09:00:00 UTC
11344;29;Super-X Buggy Champ;OK;57.8;2013-01-29 09:00:00 UTC
11343;30;Super-X Buggy Champ;OK;12.6;2013-01-29 09:00:00 UTC
11342;31;Super-X Buggy Champ;OK;54.9;2013-01-29 09:00:00 UTC
11341;32;Offroad Autobody;OK;42.0;2013-01-29 09:00:00 UTC
11340;33;Offroad Autobody;OK;37.5;2013-01-29 09:00:00 UTC
11339;34;BIPM Experts Autobody;OK;43.9;2013-01-29 09:00:00 UTC
11338;35;BIPM Experts Autobody;OK;39.7;2013-01-29 09:00:00 UTC
