Production Order ID;Machine ID;Material;Machine Status;Temperature;Timestamp
65;46;Autobody;OK;49.2;2010-01-27 09:00:00 UTC
64;47;Autobody;OK;5.3;2010-01-27 09:00:00 UTC
63;48;Autobody;OK;44.4;2010-01-27 09:00:00 UTC
62;49;Autobody;Problematic;116.6;2010-01-27 09:00:00 UTC
61;50;Autobody;OK;34.0;2010-01-27 09:00:00 UTC
126;35;BIPM Experts Autobody;OK;51.3;2010-01-28 09:00:00 UTC
125;36;BIPM Experts Autobody;OK;9.4;2010-01-28 09:00:00 UTC
124;37;BIPM Experts Autobody;OK;46.7;2010-01-28 09:00:00 UTC
123;38;BIPM Experts Autobody;OK;11.5;2010-01-28 09:00:00 UTC
122;39;Booster Beast Autobody;OK;5.7;2010-01-28 09:00:00 UTC
121;40;Booster Beast Autobody;OK;45.1;2010-01-28 09:00:00 UTC
120;41;Booster Beast Autobody;OK;34.1;2010-01-28 09:00:00 UTC
119;42;Booster Beast Autobody;OK;18.4;2010-01-28 09:00:00 UTC
118;43;Monster Truck Autobody;OK;43.3;2010-01-28 09:00:00 UTC
117;44;Monster Truck Autobody;OK;63.1;2010-01-28 09:00:00 UTC
116;45;Monster Truck Autobody;OK;37.8;2010-01-28 09:00:00 UTC
115;46;Monster Truck Autobody;OK;41.4;2010-01-28 09:00:00 UTC
114;47;Buggy Champ Autobody;OK;12.6;2010-01-28 09:00:00 UTC
113;48;Buggy Champ Autobody;OK;35.9;2010-01-28 09:00:00 UTC
112;49;Buggy Champ Autobody;OK;40.3;2010-01-28 09:00:00 UTC
111;50;Buggy Champ Autobody;OK;8.0;2010-01-28 09:00:00 UTC
155;22;Super-X BIPM Expert Racer;OK;62.1;2010-01-29 09:00:00 UTC
154;23;Super-X BIPM Expert Racer;Problematic;117.0;2010-01-29 09:00:00 UTC
153;24;Super-X BIPM Expert Racer;OK;58.6;2010-01-29 09:00:00 UTC
152;25;Super-X BIPM Expert Racer;OK;24.0;2010-01-29 09:00:00 UTC
151;26;Super-X BIPM Expert Racer;OK;8.0;2010-01-29 09:00:00 UTC
150;27;Super-X BIPM Expert Racer;Problematic;90.8;2010-01-29 09:00:00 UTC
149;28;Super-X BIPM Expert Racer;OK;30.5;2010-01-29 09:00:00 UTC
148;29;Super-X BIPM Expert Racer;OK;55.0;2010-01-29 09:00:00 UTC
147;30;Super-X Booster Beast;OK;40.7;2010-01-29 09:00:00 UTC
146;31;Super-X Booster Beast;Problematic;34.8;2010-01-29 09:00:00 UTC
145;32;Super-X Booster Beast;OK;52.4;2010-01-29 09:00:00 UTC
144;33;Super-X Booster Beast;OK;64.4;2010-01-29 09:00:00 UTC
143;34;Super-X Booster Beast;OK;54.6;2010-01-29 09:00:00 UTC
142;35;Super-X Booster Beast;OK;27.0;2010-01-29 09:00:00 UTC
141;36;Super-X Monster Truck;Problematic;89.2;2010-01-29 09:00:00 UTC
140;37;Super-X Monster Truck;Problematic;75.4;2010-01-29 09:00:00 UTC
139;38;Super-X Monster Truck;OK;50.5;2010-01-29 09:00:00 UTC
138;39;Super-X Monster Truck;OK;41.9;2010-01-29 09:00:00 UTC
137;40;Super-X Monster Truck;OK;37.6;2010-01-29 09:00:00 UTC
136;41;Super-X Monster Truck;OK;40.9;2010-01-29 09:00:00 UTC
135;42;Super-X Monster Truck;OK;6.4;2010-01-29 09:00:00 UTC
134;43;Super-X Buggy Champ;OK;11.2;2010-01-29 09:00:00 UTC
133;44;Super-X Buggy Champ;OK;52.1;2010-01-29 09:00:00 UTC
132;45;Super-X Buggy Champ;OK;50.9;2010-01-29 09:00:00 UTC
131;46;Super-X Buggy Champ;OK;6.6;2010-01-29 09:00:00 UTC
130;47;Super-X Buggy Champ;OK;61.8;2010-01-29 09:00:00 UTC
129;48;Super-X Buggy Champ;OK;18.0;2010-01-29 09:00:00 UTC
128;49;Super-X Buggy Champ;OK;7.5;2010-01-29 09:00:00 UTC
127;50;Super-X Buggy Champ;OK;58.3;2010-01-29 09:00:00 UTC
225;21;Drive Unit 12V;OK;5.3;2010-02-24 12:00:37 UTC
224;22;Drive Unit 12V;Problematic;58.6;2010-02-24 12:00:37 UTC
223;23;Drive Unit 12V;OK;33.8;2010-02-24 12:00:37 UTC
222;24;Drive Unit 12V;OK;25.0;2010-02-24 12:00:37 UTC
221;25;Drive Unit 12V;OK;14.5;2010-02-24 12:00:37 UTC
220;26;Drive Unit 12V;OK;61.0;2010-02-24 12:00:37 UTC
219;27;Drive Unit 12V;OK;6.9;2010-02-24 12:00:37 UTC
218;28;Drive Unit 12V;OK;54.3;2010-02-24 12:00:37 UTC
217;29;Drive Unit 12V;OK;35.2;2010-02-24 12:00:37 UTC
216;30;Drive Unit 12V;OK;43.9;2010-02-24 12:00:37 UTC
215;31;Drive Unit 12V;OK;55.5;2010-02-24 12:00:37 UTC
214;32;Drive Unit 12V;OK;42.7;2010-02-24 12:00:37 UTC
213;33;Drive Unit 12V;OK;12.5;2010-02-24 12:00:37 UTC
212;34;Drive Unit 12V;Problematic;39.4;2010-02-24 12:00:37 UTC
211;35;Drive Unit 12V;Problematic;33.2;2010-02-24 12:00:37 UTC
210;36;Drive Unit 12V;OK;35.7;2010-02-24 12:00:37 UTC
209;37;Drive Unit 12V;OK;24.3;2010-02-24 12:00:37 UTC
208;38;Drive Unit 12V;OK;28.3;2010-02-24 12:00:37 UTC
207;39;Drive Unit 12V;OK;31.4;2010-02-24 12:00:37 UTC
206;40;Drive Unit 12V;OK;57.5;2010-02-24 12:00:37 UTC
205;41;Drive Unit 12V;OK;13.0;2010-02-24 12:00:37 UTC
204;42;Drive Unit 12V;Problematic;42.4;2010-02-24 12:00:37 UTC
203;43;Drive Unit 12V;OK;25.5;2010-02-24 12:00:37 UTC
202;44;Drive Unit 12V;OK;20.4;2010-02-24 12:00:37 UTC
201;45;Drive Unit 12V;OK;9.4;2010-02-24 12:00:37 UTC
200;46;Drive Unit 12V;OK;23.6;2010-02-24 12:00:37 UTC
199;47;Drive Unit 12V;OK;10.9;2010-02-24 12:00:37 UTC
198;48;Drive Unit 12V;OK;40.0;2010-02-24 12:00:37 UTC
197;49;Drive Unit 12V;OK;59.1;2010-02-24 12:00:37 UTC
196;50;Drive Unit 12V;OK;13.5;2010-02-24 12:00:37 UTC
195;111;Underbody;Problematic;40.4;2010-02-24 12:00:37 UTC
194;112;Underbody;OK;49.3;2010-02-24 12:00:37 UTC
193;113;Underbody;OK;62.4;2010-02-24 12:00:37 UTC
192;114;Underbody;OK;33.6;2010-02-24 12:00:37 UTC
191;115;Underbody;OK;53.5;2010-02-24 12:00:37 UTC
190;116;Underbody;OK;36.9;2010-02-24 12:00:37 UTC
189;117;Underbody;OK;54.0;2010-02-24 12:00:37 UTC
188;118;Underbody;OK;52.3;2010-02-24 12:00:37 UTC
187;119;Underbody;OK;22.0;2010-02-24 12:00:37 UTC
186;120;Underbody;OK;32.1;2010-02-24 12:00:37 UTC
185;121;Side Panel;OK;11.9;2010-02-24 12:00:37 UTC
184;122;Side Panel;Problematic;107.0;2010-02-24 12:00:37 UTC
183;123;Side Panel;OK;35.1;2010-02-24 12:00:37 UTC
182;124;Side Panel;OK;16.0;2010-02-24 12:00:37 UTC
181;125;Side Panel;OK;9.8;2010-02-24 12:00:37 UTC
180;126;Side Panel;OK;14.7;2010-02-24 12:00:37 UTC
179;127;Side Panel;OK;9.9;2010-02-24 12:00:37 UTC
178;128;Side Panel;OK;19.7;2010-02-24 12:00:37 UTC
177;129;Side Panel;OK;48.0;2010-02-24 12:00:37 UTC
176;130;Side Panel;OK;26.9;2010-02-24 12:00:37 UTC
175;131;Side Panel;OK;63.5;2010-02-24 12:00:37 UTC
174;132;Side Panel;Problematic;77.6;2010-02-24 12:00:37 UTC
173;133;Side Panel;OK;61.2;2010-02-24 12:00:37 UTC
172;134;Side Panel;OK;54.1;2010-02-24 12:00:37 UTC
171;135;Side Panel;OK;48.5;2010-02-24 12:00:37 UTC
170;136;Side Panel;OK;52.6;2010-02-24 12:00:37 UTC
169;137;Side Panel;OK;37.0;2010-02-24 12:00:37 UTC
168;138;Side Panel;OK;31.1;2010-02-24 12:00:37 UTC
167;139;Side Panel;OK;27.0;2010-02-24 12:00:37 UTC
166;140;Side Panel;OK;35.8;2010-02-24 12:00:37 UTC
165;141;Roof;OK;6.9;2010-02-24 12:00:37 UTC
164;142;Roof;OK;32.3;2010-02-24 12:00:37 UTC
163;143;Roof;OK;21.1;2010-02-24 12:00:37 UTC
162;144;Roof;OK;48.1;2010-02-24 12:00:37 UTC
161;145;Roof;OK;47.2;2010-02-24 12:00:37 UTC
160;146;Roof;OK;57.2;2010-02-24 12:00:37 UTC
159;147;Roof;OK;41.6;2010-02-24 12:00:37 UTC
158;148;Roof;OK;29.0;2010-02-24 12:00:37 UTC
157;149;Roof;OK;62.8;2010-02-24 12:00:37 UTC
156;150;Roof;OK;34.8;2010-02-24 12:00:37 UTC
275;1;R/C Drive Unit 12V;OK;58.5;2010-02-25 09:00:00 UTC
274;2;R/C Drive Unit 12V;OK;22.3;2010-02-25 09:00:00 UTC
273;3;R/C Drive Unit 12V;OK;34.5;2010-02-25 09:00:00 UTC
272;4;R/C Drive Unit 12V;OK;10.4;2010-02-25 09:00:00 UTC
271;5;R/C Drive Unit 12V;OK;44.0;2010-02-25 09:00:00 UTC
270;6;R/C Drive Unit 12V;OK;64.4;2010-02-25 09:00:00 UTC
269;7;R/C Drive Unit 12V;OK;40.1;2010-02-25 09:00:00 UTC
268;8;R/C Drive Unit 12V;Problematic;116.6;2010-02-25 09:00:00 UTC
267;9;R/C Drive Unit 12V;OK;16.5;2010-02-25 09:00:00 UTC
266;10;R/C Drive Unit 12V;OK;21.6;2010-02-25 09:00:00 UTC
265;11;R/C Drive Unit 12V;Problematic;135.8;2010-02-25 09:00:00 UTC
264;12;R/C Drive Unit 12V;Problematic;54.8;2010-02-25 09:00:00 UTC
263;13;R/C Drive Unit 12V;OK;53.0;2010-02-25 09:00:00 UTC
262;14;R/C Drive Unit 12V;OK;33.7;2010-02-25 09:00:00 UTC
261;15;R/C Drive Unit 12V;OK;45.7;2010-02-25 09:00:00 UTC
260;16;R/C Drive Unit 12V;Problematic;54.8;2010-02-25 09:00:00 UTC
259;17;R/C Drive Unit 12V;OK;35.0;2010-02-25 09:00:00 UTC
258;18;R/C Drive Unit 12V;OK;10.3;2010-02-25 09:00:00 UTC
257;19;R/C Drive Unit 12V;OK;52.1;2010-02-25 09:00:00 UTC
256;20;R/C Drive Unit 12V;OK;35.8;2010-02-25 09:00:00 UTC
255;21;Autobody;OK;42.0;2010-02-25 09:00:00 UTC
254;22;Autobody;OK;11.8;2010-02-25 09:00:00 UTC
253;23;Autobody;OK;60.2;2010-02-25 09:00:00 UTC
252;24;Autobody;OK;48.6;2010-02-25 09:00:00 UTC
251;25;Autobody;OK;63.6;2010-02-25 09:00:00 UTC
250;26;Autobody;OK;61.0;2010-02-25 09:00:00 UTC
249;27;Autobody;OK;12.5;2010-02-25 09:00:00 UTC
248;28;Autobody;Problematic;107.8;2010-02-25 09:00:00 UTC
247;29;Autobody;OK;25.8;2010-02-25 09:00:00 UTC
246;30;Autobody;OK;27.6;2010-02-25 09:00:00 UTC
245;31;Autobody;OK;56.5;2010-02-25 09:00:00 UTC
244;32;Autobody;OK;64.7;2010-02-25 09:00:00 UTC
243;33;Autobody;OK;13.4;2010-02-25 09:00:00 UTC
242;34;Autobody;OK;5.9;2010-02-25 09:00:00 UTC
241;35;Autobody;OK;22.5;2010-02-25 09:00:00 UTC
240;36;Autobody;OK;58.9;2010-02-25 09:00:00 UTC
239;37;Autobody;OK;30.6;2010-02-25 09:00:00 UTC
238;38;Autobody;OK;21.6;2010-02-25 09:00:00 UTC
237;39;Autobody;OK;19.1;2010-02-25 09:00:00 UTC
236;40;Autobody;OK;30.0;2010-02-25 09:00:00 UTC
235;41;Autobody;OK;37.1;2010-02-25 09:00:00 UTC
234;42;Autobody;OK;39.7;2010-02-25 09:00:00 UTC
233;43;Autobody;Problematic;119.8;2010-02-25 09:00:00 UTC
232;44;Autobody;Problematic;37.2;2010-02-25 09:00:00 UTC
231;45;Autobody;OK;23.4;2010-02-25 09:00:00 UTC
230;46;Autobody;OK;20.9;2010-02-25 09:00:00 UTC
229;47;Autobody;OK;46.8;2010-02-25 09:00:00 UTC
228;48;Autobody;Problematic;113.2;2010-02-25 09:00:00 UTC
227;49;Autobody;OK;22.7;2010-02-25 09:00:00 UTC
226;50;Autobody;OK;55.1;2010-02-25 09:00:00 UTC
305;21;Offroad Autobody;OK;42.5;2010-02-26 09:00:00 UTC
304;22;Offroad Autobody;OK;50.9;2010-02-26 09:00:00 UTC
303;23;BIPM Experts Autobody;OK;20.5;2010-02-26 09:00:00 UTC
302;24;BIPM Experts Autobody;OK;33.0;2010-02-26 09:00:00 UTC
301;25;BIPM Experts Autobody;OK;22.5;2010-02-26 09:00:00 UTC
300;26;BIPM Experts Autobody;OK;49.6;2010-02-26 09:00:00 UTC
299;27;Booster Beast Autobody;OK;32.5;2010-02-26 09:00:00 UTC
298;28;Booster Beast Autobody;OK;31.7;2010-02-26 09:00:00 UTC
297;29;Booster Beast Autobody;OK;56.0;2010-02-26 09:00:00 UTC
296;30;Booster Beast Autobody;OK;24.0;2010-02-26 09:00:00 UTC
295;31;Booster Beast Autobody;OK;12.8;2010-02-26 09:00:00 UTC
294;32;Monster Truck Autobody;Problematic;34.0;2010-02-26 09:00:00 UTC
293;33;Monster Truck Autobody;OK;42.1;2010-02-26 09:00:00 UTC
292;34;Monster Truck Autobody;OK;37.6;2010-02-26 09:00:00 UTC
291;35;Monster Truck Autobody;OK;11.6;2010-02-26 09:00:00 UTC
290;36;Buggy Champ Autobody;OK;39.0;2010-02-26 09:00:00 UTC
289;37;Buggy Champ Autobody;Problematic;119.6;2010-02-26 09:00:00 UTC
288;38;Buggy Champ Autobody;OK;20.1;2010-02-26 09:00:00 UTC
287;39;Buggy Champ Autobody;OK;55.8;2010-02-26 09:00:00 UTC
286;40;Buggy Champ Autobody;Problematic;63.0;2010-02-26 09:00:00 UTC
285;41;R/C Drive Unit 12V;Problematic;44.0;2010-02-26 09:00:00 UTC
284;42;R/C Drive Unit 12V;OK;25.6;2010-02-26 09:00:00 UTC
283;43;R/C Drive Unit 12V;OK;44.7;2010-02-26 09:00:00 UTC
282;44;R/C Drive Unit 12V;OK;58.2;2010-02-26 09:00:00 UTC
281;45;R/C Drive Unit 12V;OK;53.5;2010-02-26 09:00:00 UTC
280;46;R/C Drive Unit 12V;OK;13.4;2010-02-26 09:00:00 UTC
279;47;R/C Drive Unit 12V;OK;55.6;2010-02-26 09:00:00 UTC
278;48;R/C Drive Unit 12V;OK;57.3;2010-02-26 09:00:00 UTC
277;49;R/C Drive Unit 12V;OK;17.3;2010-02-26 09:00:00 UTC
276;50;R/C Drive Unit 12V;OK;39.2;2010-02-26 09:00:00 UTC
342;14;Super-X Offroad Car;OK;50.9;2010-03-01 09:00:00 UTC
341;15;Super-X Offroad Car;Problematic;70.0;2010-03-01 09:00:00 UTC
340;16;Super-X Offroad Car;OK;32.7;2010-03-01 09:00:00 UTC
339;17;Super-X Offroad Car;OK;59.1;2010-03-01 09:00:00 UTC
338;18;Super-X BIPM Expert Racer;OK;34.4;2010-03-01 09:00:00 UTC
337;19;Super-X BIPM Expert Racer;OK;22.3;2010-03-01 09:00:00 UTC
336;20;Super-X BIPM Expert Racer;OK;29.2;2010-03-01 09:00:00 UTC
335;21;Super-X BIPM Expert Racer;OK;58.2;2010-03-01 09:00:00 UTC
334;22;Super-X BIPM Expert Racer;OK;60.8;2010-03-01 09:00:00 UTC
333;23;Super-X BIPM Expert Racer;OK;61.3;2010-03-01 09:00:00 UTC
332;24;Super-X BIPM Expert Racer;OK;52.5;2010-03-01 09:00:00 UTC
331;25;Super-X BIPM Expert Racer;OK;17.2;2010-03-01 09:00:00 UTC
330;26;Super-X BIPM Expert Racer;OK;9.2;2010-03-01 09:00:00 UTC
329;27;Super-X Booster Beast;OK;34.5;2010-03-01 09:00:00 UTC
328;28;Super-X Booster Beast;Problematic;121.2;2010-03-01 09:00:00 UTC
327;29;Super-X Booster Beast;OK;25.9;2010-03-01 09:00:00 UTC
326;30;Super-X Booster Beast;OK;34.2;2010-03-01 09:00:00 UTC
325;31;Super-X Booster Beast;OK;42.6;2010-03-01 09:00:00 UTC
324;32;Super-X Booster Beast;Problematic;123.8;2010-03-01 09:00:00 UTC
323;33;Super-X Booster Beast;OK;59.9;2010-03-01 09:00:00 UTC
322;34;Super-X Monster Truck;OK;62.4;2010-03-01 09:00:00 UTC
321;35;Super-X Monster Truck;OK;45.6;2010-03-01 09:00:00 UTC
320;36;Super-X Monster Truck;OK;6.6;2010-03-01 09:00:00 UTC
319;37;Super-X Monster Truck;OK;8.4;2010-03-01 09:00:00 UTC
318;38;Super-X Monster Truck;OK;46.7;2010-03-01 09:00:00 UTC
317;39;Super-X Monster Truck;Problematic;113.4;2010-03-01 09:00:00 UTC
316;40;Super-X Monster Truck;OK;25.9;2010-03-01 09:00:00 UTC
315;41;Super-X Monster Truck;OK;16.4;2010-03-01 09:00:00 UTC
314;42;Super-X Buggy Champ;OK;56.3;2010-03-01 09:00:00 UTC
313;43;Super-X Buggy Champ;Problematic;121.2;2010-03-01 09:00:00 UTC
312;44;Super-X Buggy Champ;OK;35.4;2010-03-01 09:00:00 UTC
311;45;Super-X Buggy Champ;OK;52.6;2010-03-01 09:00:00 UTC
310;46;Super-X Buggy Champ;OK;30.0;2010-03-01 09:00:00 UTC
309;47;Super-X Buggy Champ;OK;24.3;2010-03-01 09:00:00 UTC
308;48;Super-X Buggy Champ;OK;35.9;2010-03-01 09:00:00 UTC
307;49;Super-X Buggy Champ;OK;40.0;2010-03-01 09:00:00 UTC
306;50;Super-X Buggy Champ;OK;50.3;2010-03-01 09:00:00 UTC
344;49;Super-X BIPM Expert Racer;OK;21.7;2010-03-02 09:00:00 UTC
343;50;Super-X Booster Beast;OK;61.9;2010-03-02 09:00:00 UTC
419;19;Drive Unit 12V;OK;54.6;2010-03-24 12:57:08 UTC
418;20;Drive Unit 12V;OK;41.9;2010-03-24 12:57:08 UTC
417;21;Drive Unit 12V;OK;52.4;2010-03-24 12:57:08 UTC
416;22;Drive Unit 12V;OK;6.2;2010-03-24 12:57:08 UTC
415;23;Drive Unit 12V;OK;32.4;2010-03-24 12:57:08 UTC
414;24;Drive Unit 12V;Problematic;61.0;2010-03-24 12:57:08 UTC
413;25;Drive Unit 12V;OK;50.0;2010-03-24 12:57:08 UTC
412;26;Drive Unit 12V;OK;32.3;2010-03-24 12:57:08 UTC
411;27;Drive Unit 12V;OK;63.8;2010-03-24 12:57:08 UTC
410;28;Drive Unit 12V;OK;24.5;2010-03-24 12:57:08 UTC
409;29;Drive Unit 12V;Problematic;131.4;2010-03-24 12:57:08 UTC
408;30;Drive Unit 12V;OK;17.8;2010-03-24 12:57:08 UTC
407;31;Drive Unit 12V;OK;50.2;2010-03-24 12:57:08 UTC
406;32;Drive Unit 12V;OK;25.2;2010-03-24 12:57:08 UTC
405;33;Drive Unit 12V;OK;17.0;2010-03-24 12:57:08 UTC
404;34;Drive Unit 12V;OK;16.4;2010-03-24 12:57:08 UTC
403;35;Drive Unit 12V;OK;23.7;2010-03-24 12:57:08 UTC
402;36;Drive Unit 12V;Problematic;131.8;2010-03-24 12:57:08 UTC
401;37;Drive Unit 12V;OK;39.3;2010-03-24 12:57:08 UTC
400;38;Drive Unit 12V;OK;45.8;2010-03-24 12:57:08 UTC
399;39;Drive Unit 12V;Problematic;131.4;2010-03-24 12:57:08 UTC
398;40;Drive Unit 12V;OK;26.8;2010-03-24 12:57:08 UTC
397;41;Drive Unit 12V;OK;22.4;2010-03-24 12:57:08 UTC
396;42;Drive Unit 12V;Problematic;42.6;2010-03-24 12:57:08 UTC
395;43;Drive Unit 12V;OK;37.5;2010-03-24 12:57:08 UTC
394;44;Drive Unit 12V;OK;16.1;2010-03-24 12:57:08 UTC
393;45;Drive Unit 12V;OK;36.2;2010-03-24 12:57:08 UTC
